date,location,latitude,longitude,zone,kota_adm,population_density,day_of_week,day_of_month,month,year,day_of_year,is_weekend,season,weather,temperature_c,humidity_pct,rainfall_mm,event_name,event_visitors,has_event,volume_kg,organic_kg,anorganic_kg,recyclable_kg
2025-04-21,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,0,21,4,2025,111,0,Kemarau,Cerah,34.4,59.9,4.7,Tidak Ada,0,0,174326.25,110189.19,64137.05,30101.65
2025-04-21,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,0,21,4,2025,111,0,Kemarau,Cerah,35.2,58.1,0.0,Tidak Ada,0,0,411545.21,228753.19,182792.02,59426.55
2025-04-21,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,0,21,4,2025,111,0,Kemarau,Cerah,34.1,75.9,2.3,Tidak Ada,0,0,432801.01,238906.3,193894.72,71209.41
2025-04-21,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,0,21,4,2025,111,0,Kemarau,Cerah,33.6,72.3,4.6,Tidak Ada,0,0,144467.67,79953.73,64513.94,18779.01
2025-04-21,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,0,21,4,2025,111,0,Kemarau,Cerah,35.5,71.0,6.4,Tidak Ada,0,0,201832.34,128326.08,73506.27,35229.48
2025-04-21,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,0,21,4,2025,111,0,Kemarau,Cerah,34.4,73.0,0.0,Tidak Ada,0,0,222566.56,139107.81,83458.75,40740.12
2025-04-21,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,0,21,4,2025,111,0,Kemarau,Cerah,32.6,59.6,3.2,Tidak Ada,0,0,226689.46,140643.97,86045.49,31755.56
2025-04-21,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,0,21,4,2025,111,0,Kemarau,Cerah,34.0,65.9,4.4,Tidak Ada,0,0,380566.93,240233.08,140333.85,70436.28
2025-04-21,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,0,21,4,2025,111,0,Kemarau,Cerah,34.2,56.2,3.7,Tidak Ada,0,0,392884.04,235458.57,157425.47,60933.53
2025-04-21,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,0,21,4,2025,111,0,Kemarau,Cerah,28.2,73.9,4.6,Tidak Ada,0,0,680409.85,417065.12,263344.73,128288.23
2025-04-21,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,0,21,4,2025,111,0,Kemarau,Cerah,34.1,77.8,6.8,Tidak Ada,0,0,221572.83,140713.94,80858.88,40438.82
2025-04-21,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,0,21,4,2025,111,0,Kemarau,Cerah,30.7,75.0,0.2,Tidak Ada,0,0,238071.06,148977.03,89094.02,49392.36
2025-04-21,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,0,21,4,2025,111,0,Kemarau,Cerah,34.1,63.8,4.0,Tidak Ada,0,0,309035.52,170943.52,138092.01,51963.87
2025-04-21,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,0,21,4,2025,111,0,Kemarau,Cerah,31.4,70.0,8.9,Tidak Ada,0,0,272076.19,150357.15,121719.04,59140.25
2025-04-21,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,0,21,4,2025,111,0,Kemarau,Cerah,27.9,72.9,0.0,Tidak Ada,0,0,123871.83,74128.43,49743.4,25470.39
2025-04-21,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,0,21,4,2025,111,0,Kemarau,Cerah,35.9,74.7,16.6,Tidak Ada,0,0,391950.85,249930.91,142019.95,51663.83
2025-04-21,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,0,21,4,2025,111,0,Kemarau,Cerah,31.9,76.3,0.0,Tidak Ada,0,0,174632.4,96484.46,78147.94,30169.58
2025-04-21,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,0,21,4,2025,111,0,Kemarau,Cerah,28.4,59.0,0.0,Tidak Ada,0,0,301100.23,187905.13,113195.1,54454.47
2025-04-21,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,0,21,4,2025,111,0,Kemarau,Cerah,27.5,73.9,0.7,Tidak Ada,0,0,540846.39,315223.11,225623.28,104906.21
2025-04-21,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,0,21,4,2025,111,0,Kemarau,Cerah,29.6,61.8,0.0,Tidak Ada,0,0,9621.26,5823.52,3797.73,1302.74
2025-04-22,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,1,22,4,2025,112,0,Kemarau,Berawan,32.0,76.8,7.3,Tidak Ada,0,0,163078.4,94333.92,68744.48,22978.41
2025-04-22,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,1,22,4,2025,112,0,Kemarau,Berawan,34.8,61.0,0.0,Tidak Ada,0,0,405021.91,231018.35,174003.56,55716.04
2025-04-22,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,1,22,4,2025,112,0,Kemarau,Berawan,33.5,66.9,2.0,Tidak Ada,0,0,445714.07,262349.1,183364.97,53874.2
2025-04-22,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,1,22,4,2025,112,0,Kemarau,Berawan,34.8,59.8,10.3,Tidak Ada,0,0,149459.14,87452.54,62006.6,18929.96
2025-04-22,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,1,22,4,2025,112,0,Kemarau,Berawan,33.3,67.2,5.8,Tidak Ada,0,0,193282.46,115249.45,78033.02,30958.13
2025-04-22,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,1,22,4,2025,112,0,Kemarau,Berawan,27.5,63.2,14.2,Tidak Ada,0,0,296747.39,179744.48,117002.91,41222.67
2025-04-22,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,1,22,4,2025,112,0,Kemarau,Berawan,33.1,59.8,2.6,Tidak Ada,0,0,243127.62,143784.2,99343.41,39725.08
2025-04-22,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,1,22,4,2025,112,0,Kemarau,Berawan,31.2,72.9,8.2,Tidak Ada,0,0,342859.64,220485.73,122373.91,50443.86
2025-04-22,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,1,22,4,2025,112,0,Kemarau,Berawan,31.6,59.7,6.4,Tidak Ada,0,0,447531.19,258704.19,188827.0,68403.32
2025-04-22,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,1,22,4,2025,112,0,Kemarau,Berawan,31.1,67.9,11.8,Tidak Ada,0,0,604834.92,338890.28,265944.64,124019.43
2025-04-22,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,1,22,4,2025,112,0,Kemarau,Berawan,35.9,66.4,0.0,Tidak Ada,0,0,291966.49,183406.12,108560.37,55831.58
2025-04-22,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,1,22,4,2025,112,0,Kemarau,Berawan,30.2,72.6,3.2,Tidak Ada,0,0,224982.99,132501.09,92481.89,47743.74
2025-04-22,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,1,22,4,2025,112,0,Kemarau,Berawan,31.2,67.3,0.0,Tidak Ada,0,0,334034.93,191648.37,142386.57,40499.61
2025-04-22,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,1,22,4,2025,112,0,Kemarau,Berawan,27.8,66.4,5.1,Tidak Ada,0,0,318331.38,183137.4,135193.98,40142.73
2025-04-22,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,1,22,4,2025,112,0,Kemarau,Berawan,34.3,72.8,1.0,Tidak Ada,0,0,132447.61,77527.84,54919.78,22037.82
2025-04-22,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,1,22,4,2025,112,0,Kemarau,Berawan,31.5,60.5,2.8,Tidak Ada,0,0,397684.09,228135.04,169549.05,71982.99
2025-04-22,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,1,22,4,2025,112,0,Kemarau,Berawan,33.4,67.7,0.9,Tidak Ada,0,0,187468.76,107977.22,79491.54,38755.24
2025-04-22,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,1,22,4,2025,112,0,Kemarau,Berawan,34.5,75.3,7.3,Tidak Ada,0,0,340678.04,189609.36,151068.68,68641.52
2025-04-22,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,1,22,4,2025,112,0,Kemarau,Berawan,29.0,56.4,6.2,Tidak Ada,0,0,448843.51,250142.57,198700.94,62563.63
2025-04-22,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,1,22,4,2025,112,0,Kemarau,Berawan,30.4,73.2,4.3,Tidak Ada,0,0,10919.43,6306.0,4613.43,1457.3
2025-04-23,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,2,23,4,2025,113,0,Kemarau,Cerah,33.3,60.7,13.0,Tidak Ada,0,0,173634.85,99992.09,73642.76,29860.93
2025-04-23,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,2,23,4,2025,113,0,Kemarau,Cerah,32.4,59.0,6.3,Tidak Ada,0,0,338247.27,219409.53,118837.74,65362.57
2025-04-23,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,2,23,4,2025,113,0,Kemarau,Cerah,29.9,62.6,4.9,Tidak Ada,0,0,464852.23,289933.33,174918.9,91948.94
2025-04-23,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,2,23,4,2025,113,0,Kemarau,Cerah,27.0,72.5,4.5,Tidak Ada,0,0,113031.59,63444.78,49586.81,18775.92
2025-04-23,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,2,23,4,2025,113,0,Kemarau,Cerah,33.3,56.5,11.0,Tidak Ada,0,0,181362.81,113308.57,68054.23,33090.16
2025-04-23,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,2,23,4,2025,113,0,Kemarau,Cerah,27.3,75.7,7.2,Tidak Ada,0,0,307106.12,187661.21,119444.91,48745.14
2025-04-23,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,2,23,4,2025,113,0,Kemarau,Cerah,34.9,72.4,9.5,Tidak Ada,0,0,217388.49,128079.36,89309.12,38117.95
2025-04-23,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,2,23,4,2025,113,0,Kemarau,Cerah,28.0,60.9,3.0,Tidak Ada,0,0,326017.21,193296.67,132720.53,42270.48
2025-04-23,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,2,23,4,2025,113,0,Kemarau,Cerah,29.5,63.4,0.0,Tidak Ada,0,0,343350.52,194673.57,148676.95,51905.0
2025-04-23,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,2,23,4,2025,113,0,Kemarau,Cerah,31.7,72.4,0.0,Tidak Ada,0,0,672214.98,406982.51,265232.47,87182.8
2025-04-23,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,2,23,4,2025,113,0,Kemarau,Cerah,27.2,60.3,2.5,Tidak Ada,0,0,300326.93,195146.09,105180.84,38844.1
2025-04-23,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,2,23,4,2025,113,0,Kemarau,Cerah,32.1,63.3,0.0,Tidak Ada,0,0,286201.67,185272.22,100929.45,59772.18
2025-04-23,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,2,23,4,2025,113,0,Kemarau,Cerah,29.7,69.1,0.0,Tidak Ada,0,0,352747.9,219456.92,133290.99,59320.41
2025-04-23,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,2,23,4,2025,113,0,Kemarau,Cerah,31.4,76.6,11.1,Tidak Ada,0,0,217469.44,135882.64,81586.8,32233.78
2025-04-23,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,2,23,4,2025,113,0,Kemarau,Cerah,28.0,62.7,10.5,Tidak Ada,0,0,122341.57,73969.88,48371.68,19641.72
2025-04-23,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,2,23,4,2025,113,0,Kemarau,Cerah,30.2,76.4,8.6,Tidak Ada,0,0,387637.55,235863.4,151774.15,53550.06
2025-04-23,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,2,23,4,2025,113,0,Kemarau,Cerah,32.3,70.2,0.0,Tidak Ada,0,0,164196.17,91225.75,72970.42,21300.03
2025-04-23,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,2,23,4,2025,113,0,Kemarau,Cerah,34.6,66.8,13.6,Tidak Ada,0,0,284215.65,170272.78,113942.87,36156.24
2025-04-23,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,2,23,4,2025,113,0,Kemarau,Cerah,35.8,71.9,3.4,Tidak Ada,0,0,469334.5,301404.97,167929.53,79737.53
2025-04-23,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,2,23,4,2025,113,0,Kemarau,Cerah,30.7,76.8,9.1,Tidak Ada,0,0,8609.22,4850.45,3758.77,1626.88
2025-04-24,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,3,24,4,2025,114,0,Kemarau,Cerah,27.7,68.5,4.7,Tidak Ada,0,0,212259.06,125292.89,86966.17,45713.55
2025-04-24,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,3,24,4,2025,114,0,Kemarau,Cerah,29.9,60.1,6.1,Tidak Ada,0,0,369734.52,205493.18,164241.35,47322.23
2025-04-24,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,3,24,4,2025,114,0,Kemarau,Cerah,33.3,55.7,0.0,Tidak Ada,0,0,401434.37,224198.44,177235.93,88134.94
2025-04-24,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,3,24,4,2025,114,0,Kemarau,Cerah,32.5,73.9,6.3,Tidak Ada,0,0,150932.46,85892.07,65040.39,30794.4
2025-04-24,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,3,24,4,2025,114,0,Kemarau,Cerah,31.7,57.6,8.2,Tidak Ada,0,0,192833.98,109110.11,83723.87,29229.71
2025-04-24,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,3,24,4,2025,114,0,Kemarau,Cerah,29.2,68.9,0.0,Tidak Ada,0,0,216549.6,124124.57,92425.03,30310.83
2025-04-24,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,3,24,4,2025,114,0,Kemarau,Cerah,33.3,64.9,0.0,Tidak Ada,0,0,176411.4,100232.25,76179.15,35059.4
2025-04-24,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,3,24,4,2025,114,0,Kemarau,Cerah,32.4,64.8,0.0,Tidak Ada,0,0,347834.71,222574.01,125260.69,47940.73
2025-04-24,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,3,24,4,2025,114,0,Kemarau,Cerah,29.5,68.0,0.8,Tidak Ada,0,0,364896.53,203289.23,161607.3,69411.77
2025-04-24,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,3,24,4,2025,114,0,Kemarau,Cerah,28.9,59.3,0.0,Tidak Ada,0,0,660550.57,370178.45,290372.12,110133.84
2025-04-24,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,3,24,4,2025,114,0,Kemarau,Cerah,31.3,70.2,1.1,Tidak Ada,0,0,278252.67,170833.78,107418.89,37756.22
2025-04-24,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,3,24,4,2025,114,0,Kemarau,Cerah,33.7,63.2,0.0,Tidak Ada,0,0,259279.4,143008.6,116270.8,37427.67
2025-04-24,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,3,24,4,2025,114,0,Kemarau,Cerah,35.1,67.1,0.0,Tidak Ada,0,0,335785.43,193078.4,142707.04,63854.77
2025-04-24,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,3,24,4,2025,114,0,Kemarau,Cerah,30.6,75.6,15.5,Tidak Ada,0,0,282747.2,178623.91,104123.29,40764.08
2025-04-24,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,3,24,4,2025,114,0,Kemarau,Cerah,32.7,77.0,8.8,Tidak Ada,0,0,119898.59,75927.37,43971.22,17251.3
2025-04-24,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,3,24,4,2025,114,0,Kemarau,Cerah,35.7,55.5,4.7,Tidak Ada,0,0,445288.04,277656.27,167631.77,91984.09
2025-04-24,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,3,24,4,2025,114,0,Kemarau,Cerah,34.6,72.7,1.1,Tidak Ada,0,0,186006.65,120053.25,65953.39,31354.83
2025-04-24,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,3,24,4,2025,114,0,Kemarau,Cerah,34.7,59.8,0.5,Tidak Ada,0,0,369409.98,219283.0,150126.98,53645.67
2025-04-24,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,3,24,4,2025,114,0,Kemarau,Cerah,35.0,58.0,6.7,Tidak Ada,0,0,546942.81,302267.8,244675.01,74842.45
2025-04-24,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,3,24,4,2025,114,0,Kemarau,Cerah,30.0,57.9,5.9,Tidak Ada,0,0,8309.37,4984.74,3324.63,1167.64
2025-04-25,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,4,25,4,2025,115,0,Kemarau,Berawan,33.4,61.7,0.0,Festival Kuliner Jakarta,23983,1,231413.24,128169.94,103243.3,30919.78
2025-04-25,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,4,25,4,2025,115,0,Kemarau,Berawan,31.9,73.4,1.3,Festival Kuliner Jakarta,23983,1,1020741.25,606805.91,413935.34,145517.79
2025-04-25,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,4,25,4,2025,115,0,Kemarau,Berawan,35.5,72.8,12.1,Festival Kuliner Jakarta,23983,1,486716.16,273808.24,212907.92,70511.21
2025-04-25,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,4,25,4,2025,115,0,Kemarau,Berawan,27.3,64.8,4.4,Tidak Ada,0,0,180253.41,107525.22,72728.2,36530.81
2025-04-25,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,4,25,4,2025,115,0,Kemarau,Berawan,33.8,75.3,2.8,Tidak Ada,0,0,209563.18,121556.61,88006.57,33884.62
2025-04-25,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,4,25,4,2025,115,0,Kemarau,Berawan,34.7,76.3,7.7,Festival Kuliner Jakarta,23983,1,402078.89,259282.78,142796.11,74525.68
2025-04-25,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,4,25,4,2025,115,0,Kemarau,Berawan,30.6,59.8,0.0,Festival Kuliner Jakarta,23983,1,294602.5,179348.03,115254.47,58992.32
2025-04-25,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,4,25,4,2025,115,0,Kemarau,Berawan,27.2,77.2,10.6,Festival Kuliner Jakarta,23983,1,488974.65,312860.6,176114.05,90706.26
2025-04-25,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,4,25,4,2025,115,0,Kemarau,Berawan,31.3,57.5,11.0,Festival Kuliner Jakarta,23983,1,576075.94,369222.13,206853.81,107369.54
2025-04-25,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,4,25,4,2025,115,0,Kemarau,Berawan,29.6,77.9,0.9,Festival Kuliner Jakarta,23983,1,993815.45,595335.74,398479.71,136974.45
2025-04-25,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,4,25,4,2025,115,0,Kemarau,Berawan,29.8,58.8,10.6,Festival Kuliner Jakarta,23983,1,309847.08,197565.24,112281.84,52044.92
2025-04-25,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,4,25,4,2025,115,0,Kemarau,Berawan,28.4,77.6,10.5,Festival Kuliner Jakarta,23983,1,337039.19,188484.25,148554.94,60385.29
2025-04-25,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,4,25,4,2025,115,0,Kemarau,Berawan,30.9,56.7,0.0,Festival Kuliner Jakarta,23983,1,495835.42,305238.52,190596.9,93779.9
2025-04-25,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,4,25,4,2025,115,0,Kemarau,Berawan,30.7,77.0,4.9,Festival Kuliner Jakarta,23983,1,359216.14,207669.93,151546.21,63217.97
2025-04-25,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,4,25,4,2025,115,0,Kemarau,Berawan,27.6,74.9,6.0,Tidak Ada,0,0,136575.65,82198.05,54377.6,26844.4
2025-04-25,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,4,25,4,2025,115,0,Kemarau,Berawan,27.8,63.7,7.1,Festival Kuliner Jakarta,23983,1,620613.54,384426.36,236187.18,127086.91
2025-04-25,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,4,25,4,2025,115,0,Kemarau,Berawan,34.8,67.7,3.9,Tidak Ada,0,0,283846.53,182869.69,100976.84,35266.9
2025-04-25,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,4,25,4,2025,115,0,Kemarau,Berawan,28.7,70.6,5.9,Festival Kuliner Jakarta,23983,1,301645.11,185319.3,116325.81,55696.15
2025-04-25,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,4,25,4,2025,115,0,Kemarau,Berawan,27.2,57.9,0.0,Festival Kuliner Jakarta,23983,1,848616.17,518669.36,329946.8,162590.78
2025-04-25,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,4,25,4,2025,115,0,Kemarau,Berawan,33.9,56.9,8.4,Tidak Ada,0,0,10183.44,6452.96,3730.48,1285.84
2025-04-26,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,5,26,4,2025,116,1,Kemarau,Berawan,34.3,71.5,0.0,Festival Kuliner Jakarta,23983,1,317456.49,203154.93,114301.57,48653.61
2025-04-26,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,5,26,4,2025,116,1,Kemarau,Berawan,32.1,58.6,0.0,Festival Kuliner Jakarta,23983,1,909754.28,517742.27,392012.01,172213.06
2025-04-26,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,5,26,4,2025,116,1,Kemarau,Berawan,34.5,56.6,14.9,Festival Kuliner Jakarta,23983,1,653727.19,365602.81,288124.38,140793.45
2025-04-26,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,5,26,4,2025,116,1,Kemarau,Berawan,27.3,65.9,3.9,Tidak Ada,0,0,192449.57,121688.07,70761.5,28519.06
2025-04-26,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,5,26,4,2025,116,1,Kemarau,Berawan,30.4,76.4,1.3,Tidak Ada,0,0,232399.91,142695.8,89704.11,39392.23
2025-04-26,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,5,26,4,2025,116,1,Kemarau,Berawan,33.3,74.9,0.0,Festival Kuliner Jakarta,23983,1,472219.05,286802.01,185417.04,71869.0
2025-04-26,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,5,26,4,2025,116,1,Kemarau,Berawan,31.2,76.2,4.1,Festival Kuliner Jakarta,23983,1,389334.73,216507.55,172827.18,52707.46
2025-04-26,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,5,26,4,2025,116,1,Kemarau,Berawan,32.9,57.2,8.8,Festival Kuliner Jakarta,23983,1,398918.17,243344.37,155573.79,52835.35
2025-04-26,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,5,26,4,2025,116,1,Kemarau,Berawan,28.4,58.9,6.0,Festival Kuliner Jakarta,23983,1,663722.79,392360.22,271362.57,140105.42
2025-04-26,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,5,26,4,2025,116,1,Kemarau,Berawan,33.2,73.0,3.1,Festival Kuliner Jakarta,23983,1,1182176.77,696384.7,485792.06,251378.05
2025-04-26,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,5,26,4,2025,116,1,Kemarau,Berawan,34.1,61.3,6.4,Festival Kuliner Jakarta,23983,1,437741.2,268845.45,168895.75,77873.74
2025-04-26,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,5,26,4,2025,116,1,Kemarau,Berawan,34.0,58.0,7.6,Festival Kuliner Jakarta,23983,1,391226.41,238728.94,152497.46,48464.8
2025-04-26,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,5,26,4,2025,116,1,Kemarau,Berawan,32.7,56.7,9.8,Festival Kuliner Jakarta,23983,1,479100.08,298751.98,180348.1,82355.04
2025-04-26,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,5,26,4,2025,116,1,Kemarau,Berawan,33.1,71.8,6.3,Festival Kuliner Jakarta,23983,1,439825.2,253263.23,186561.97,80827.9
2025-04-26,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,5,26,4,2025,116,1,Kemarau,Berawan,29.2,57.0,10.2,Tidak Ada,0,0,152090.79,92329.0,59761.79,20964.53
